PageViewContexID,SessionID,SessionIP,PageName,Refferer,userId,Date,Time,siteName,userAgent,logInfo,eventType,GeoIP,PageEvent,InteractionID,browser,BrowserCanJavaScript,DeviceUserAgent,DeviceSaveDateTime,BrowserHtml5VideoCanVideo,BrowserHtml5AudioCanAudio,CanTouchScreen,DeviceType,DeviceOperatingSystemModel,DeviceOperatingSystemVendor,DeviceVendor,HardwareDisplayWidth,HardwareDisplayHeight,DeviceIsSmartphone,IsBot,CustomerId,LOB,AccountNumber,QuotationNumber,TimeSpent
39642,b5b291b0-728c-4bed-bbd2-72bb3bc7c950,69.180.10.225,UWQuestions,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=Anil%27s%20Account&quotationNumber=QQ4692310000,Niti,7/1/2024, 16:1:31:507000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",TabClick,PageLoad,None,None,0,Chrome,TRUE,Chrome,None,TRUE,TRUE,TRUE,None,None,None,None,1536,864,FALSE,FALSE,'',Businessowners,"s Account""",QQ4692310000,None
39643,b5b291b0-728c-4bed-bbd2-72bb3bc7c950,69.180.10.225,Review,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=Anil%27s%20Account&quotationNumber=QQ4692310000,Niti,7/1/2024, 16:1:32:483000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",TabClick,PageLoad,None,None,0,Chrome,TRUE,Chrome,None,TRUE,TRUE,TRUE,None,None,None,None,1536,864,FALSE,FALSE,'',Businessowners,"s Account""",QQ4692310000,None
38709,b5c8dd6f-7427-4d87-a13e-5ab6f41ac83b,106.216.235.170,QuotationPage,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=John%20Doe&quotationNumber=QQ260710000,Linda,6/30/2024, 11:50:14:907000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",PageView,PageLoad,None,None,0,Chrome,TRUE,Chrome,None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',LOB not selected,John Doe,QQ260710000,None
38713,b5c8dd6f-7427-4d87-a13e-5ab6f41ac83b,106.216.235.170,Policy Details,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=John%20Doe&quotationNumber=QQ260710000&lob=Businessowners,Linda,6/30/2024, 11:50:39:530000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",PageView,PageLoad,None,None,0,Chrome,TRUE,Chrome,None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',Businessowners,John Doe,QQ260710000,None
38715,b5c8dd6f-7427-4d87-a13e-5ab6f41ac83b,106.216.235.170,BusinessOwners,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=John%20Doe&quotationNumber=QQ260710000&lob=Businessowners,Linda,6/30/2024, 11:51:36:417000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",TabClick,PageLoad,None,None,0,Chrome,TRUE,Chrome,None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',Businessowners,John Doe,QQ260710000,None
38719,b5c8dd6f-7427-4d87-a13e-5ab6f41ac83b,106.216.235.170,Locations,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=John%20Doe&quotationNumber=QQ260710000&lob=Businessowners,Linda,6/30/2024, 11:51:46:883000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",TabClick,PageLoad,None,None,0,Chrome,TRUE,Chrome,None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',Businessowners,John Doe,QQ260710000,None
38723,b5c8dd6f-7427-4d87-a13e-5ab6f41ac83b,106.216.235.170,StateSpecificInfo,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=John%20Doe&quotationNumber=QQ260710000&lob=Businessowners,Linda,6/30/2024, 11:52:16:430000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",TabClick,PageLoad,None,None,0,Chrome,TRUE,Chrome,None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',Businessowners,John Doe,QQ260710000,None
38726,b5c8dd6f-7427-4d87-a13e-5ab6f41ac83b,106.216.235.170,BuildingDetails,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=John%20Doe&quotationNumber=QQ260710000&lob=Businessowners,Linda,6/30/2024, 11:52:25:350000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",TabClick,PageLoad,None,None,0,Chrome,TRUE,Chrome,None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',Businessowners,John Doe,QQ260710000,None
38728,b5c8dd6f-7427-4d87-a13e-5ab6f41ac83b,106.216.235.170,Blankets,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=John%20Doe&quotationNumber=QQ260710000&lob=Businessowners,Linda,6/30/2024, 11:52:33:380000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",TabClick,PageLoad,None,None,0,Chrome,TRUE,Chrome,None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',Businessowners,John Doe,QQ260710000,None
38729,b5c8dd6f-7427-4d87-a13e-5ab6f41ac83b,106.216.235.170,Mortgagee,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=John%20Doe&quotationNumber=QQ260710000&lob=Businessowners,Linda,6/30/2024, 11:52:35:630000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",TabClick,PageLoad,None,None,0,Chrome,TRUE,Chrome,None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',Businessowners,John Doe,QQ260710000,None
38731,b5c8dd6f-7427-4d87-a13e-5ab6f41ac83b,106.216.235.170,UWQuestions,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=John%20Doe&quotationNumber=QQ260710000&lob=Businessowners,Linda,6/30/2024, 11:52:55:397000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",TabClick,PageLoad,None,None,0,Chrome,TRUE,Chrome,None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',Businessowners,John Doe,QQ260710000,None
38437,b77defae-09cb-4cbf-bbdd-85f58f693ac2,49.37.161.129,QuotationPage,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=Sophia%20Taylor&quotationNumber=QQ7902610000,Edward,6/30/2024, 11:22:36:327000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0",PageView,PageLoad,None,None,0,Edge(Chromium),TRUE,Edge(Chromium),None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',LOB not selected,Sophia Taylor,QQ7902610000,None
38441,b77defae-09cb-4cbf-bbdd-85f58f693ac2,49.37.161.129,Umbrella Policy Details,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=Sophia%20Taylor&quotationNumber=QQ7902610000&lob=Commercial%20Umbrella,Edward,6/30/2024, 11:22:55:257000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0",PageView,PageLoad,None,None,0,Edge(Chromium),TRUE,Edge(Chromium),None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',Commercial Umbrella,Sophia Taylor,QQ7902610000,None
38442,b77defae-09cb-4cbf-bbdd-85f58f693ac2,49.37.161.129,Umbrella Line Coverages,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=Sophia%20Taylor&quotationNumber=QQ7902610000&lob=Commercial%20Umbrella,Edward,6/30/2024, 11:22:58:217000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0",TabClick,PageLoad,None,None,0,Edge(Chromium),TRUE,Edge(Chromium),None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',Commercial Umbrella,Sophia Taylor,QQ7902610000,None
38445,b77defae-09cb-4cbf-bbdd-85f58f693ac2,49.37.161.129,Umbrella Underlying Coverages,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=Sophia%20Taylor&quotationNumber=QQ7902610000&lob=Commercial%20Umbrella,Edward,6/30/2024, 11:23:0:540000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0",TabClick,PageLoad,None,None,0,Edge(Chromium),TRUE,Edge(Chromium),None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',Commercial Umbrella,Sophia Taylor,QQ7902610000,None
38399,ba1c9a5d-e56a-4b28-bb52-39ca39a2cedb,49.37.161.129,QuotationPage,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=David%20Clark&quotationNumber=QQ7306810000,Ella,6/30/2024, 11:19:23:707000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0",PageView,PageLoad,None,None,0,Edge(Chromium),TRUE,Edge(Chromium),None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',LOB not selected,David Clark,QQ7306810000,None
38403,ba1c9a5d-e56a-4b28-bb52-39ca39a2cedb,49.37.161.129,Umbrella Policy Details,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=David%20Clark&quotationNumber=QQ7306810000&lob=Commercial%20Umbrella,Ella,6/30/2024, 11:19:46:347000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0",PageView,PageLoad,None,None,0,Edge(Chromium),TRUE,Edge(Chromium),None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',Commercial Umbrella,David Clark,QQ7306810000,None
38407,ba1c9a5d-e56a-4b28-bb52-39ca39a2cedb,49.37.161.129,Umbrella Line Coverages,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=David%20Clark&quotationNumber=QQ7306810000&lob=Commercial%20Umbrella,Ella,6/30/2024, 11:19:58:877000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0",TabClick,PageLoad,None,None,0,Edge(Chromium),TRUE,Edge(Chromium),None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',Commercial Umbrella,David Clark,QQ7306810000,None
38411,ba1c9a5d-e56a-4b28-bb52-39ca39a2cedb,49.37.161.129,Umbrella Underlying Coverages,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=David%20Clark&quotationNumber=QQ7306810000&lob=Commercial%20Umbrella,Ella,6/30/2024, 11:20:5:497000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0",TabClick,PageLoad,None,None,0,Edge(Chromium),TRUE,Edge(Chromium),None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',Commercial Umbrella,David Clark,QQ7306810000,None
40488,baa5118b-91b0-49bb-98a4-e1fd8faa9573,124.40.245.188,QuotationPage,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=Michael%20White&quotationNumber=QQ5649510000,James,7/2/2024, 8:44:50:453000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",PageView,PageLoad,None,None,0,Chrome,TRUE,Chrome,None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',LOB not selected,Michael White,QQ5649510000,None
40492,baa5118b-91b0-49bb-98a4-e1fd8faa9573,124.40.245.188,Policy Details,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=Michael%20White&quotationNumber=QQ5649510000&lob=Businessowners,James,7/2/2024, 8:45:19:210000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",PageView,PageLoad,None,None,0,Chrome,TRUE,Chrome,None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',Businessowners,Michael White,QQ5649510000,None
40495,baa5118b-91b0-49bb-98a4-e1fd8faa9573,124.40.245.188,BusinessOwners,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=Michael%20White&quotationNumber=QQ5649510000&lob=Businessowners,James,7/2/2024, 8:46:10:377000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",TabClick,PageLoad,None,None,0,Chrome,TRUE,Chrome,None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',Businessowners,Michael White,QQ5649510000,None
40499,baa5118b-91b0-49bb-98a4-e1fd8faa9573,124.40.245.188,Locations,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=Michael%20White&quotationNumber=QQ5649510000&lob=Businessowners,James,7/2/2024, 8:46:21:523000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",TabClick,PageLoad,None,None,0,Chrome,TRUE,Chrome,None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',Businessowners,Michael White,QQ5649510000,None
40505,baa5118b-91b0-49bb-98a4-e1fd8faa9573,124.40.245.188,StateSpecificInfo,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=Michael%20White&quotationNumber=QQ5649510000&lob=Businessowners,James,7/2/2024, 8:46:47:827000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",TabClick,PageLoad,None,None,0,Chrome,TRUE,Chrome,None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',Businessowners,Michael White,QQ5649510000,None
40508,baa5118b-91b0-49bb-98a4-e1fd8faa9573,124.40.245.188,BuildingDetails,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=Michael%20White&quotationNumber=QQ5649510000&lob=Businessowners,James,7/2/2024, 8:46:55:203000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",TabClick,PageLoad,None,None,0,Chrome,TRUE,Chrome,None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',Businessowners,Michael White,QQ5649510000,None
40510,baa5118b-91b0-49bb-98a4-e1fd8faa9573,124.40.245.188,Blankets,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=Michael%20White&quotationNumber=QQ5649510000&lob=Businessowners,James,7/2/2024, 8:47:16:557000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",TabClick,PageLoad,None,None,0,Chrome,TRUE,Chrome,None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',Businessowners,Michael White,QQ5649510000,None
40511,baa5118b-91b0-49bb-98a4-e1fd8faa9573,124.40.245.188,Mortgagee,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=Michael%20White&quotationNumber=QQ5649510000&lob=Businessowners,James,7/2/2024, 8:47:19:283000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",TabClick,PageLoad,None,None,0,Chrome,TRUE,Chrome,None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',Businessowners,Michael White,QQ5649510000,None
40513,baa5118b-91b0-49bb-98a4-e1fd8faa9573,124.40.245.188,UWQuestions,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=Michael%20White&quotationNumber=QQ5649510000&lob=Businessowners,James,7/2/2024, 8:47:47:97000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",TabClick,PageLoad,None,None,0,Chrome,TRUE,Chrome,None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',Businessowners,Michael White,QQ5649510000,None
40516,baa5118b-91b0-49bb-98a4-e1fd8faa9573,124.40.245.188,Review,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=Michael%20White&quotationNumber=QQ5649510000&lob=Businessowners,James,7/2/2024, 8:47:53:100000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",TabClick,PageLoad,None,None,0,Chrome,TRUE,Chrome,None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',Businessowners,Michael White,QQ5649510000,None
39906,bc2a3b77-9e2b-4103-b1ee-a7cb606b48b1,106.51.190.251,QuotationPage,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=Emily%20Brown&quotationNumber=QQ8215410000,Donald,7/2/2024, 7:17:39:933000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0",PageView,PageLoad,None,None,0,Edge(Chromium),TRUE,Edge(Chromium),None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',LOB not selected,Emily Brown,QQ8215410000,None
39911,bc2a3b77-9e2b-4103-b1ee-a7cb606b48b1,106.51.190.251,WC Policy Details,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=Emily%20Brown&quotationNumber=QQ8215410000&lob=Workers%20Compensation,Donald,7/2/2024, 7:18:11:260000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0",PageView,PageLoad,None,None,0,Edge(Chromium),TRUE,Edge(Chromium),None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',Workers Compensation,Emily Brown,QQ8215410000,None
39918,bc2a3b77-9e2b-4103-b1ee-a7cb606b48b1,106.51.190.251,WC Location,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=Emily%20Brown&quotationNumber=QQ8215410000&lob=Workers%20Compensation,Donald,7/2/2024, 7:18:46:647000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0",TabClick,PageLoad,None,None,0,Edge(Chromium),TRUE,Edge(Chromium),None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',Workers Compensation,Emily Brown,QQ8215410000,None
39921,bc2a3b77-9e2b-4103-b1ee-a7cb606b48b1,106.51.190.251,WC Coverages,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=Emily%20Brown&quotationNumber=QQ8215410000&lob=Workers%20Compensation,Donald,7/2/2024, 7:18:55:807000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0",TabClick,PageLoad,None,None,0,Edge(Chromium),TRUE,Edge(Chromium),None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',Workers Compensation,Emily Brown,QQ8215410000,None
39923,bc2a3b77-9e2b-4103-b1ee-a7cb606b48b1,106.51.190.251,WC Risk Analysis,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=Emily%20Brown&quotationNumber=QQ8215410000&lob=Workers%20Compensation,Donald,7/2/2024, 7:19:4:503000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0",TabClick,PageLoad,None,None,0,Edge(Chromium),TRUE,Edge(Chromium),None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',Workers Compensation,Emily Brown,QQ8215410000,None
39925,bc2a3b77-9e2b-4103-b1ee-a7cb606b48b1,106.51.190.251,WC Payment,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=Emily%20Brown&quotationNumber=QQ8215410000&lob=Workers%20Compensation,Donald,7/2/2024, 7:19:10:340000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0",TabClick,PageLoad,None,None,0,Edge(Chromium),TRUE,Edge(Chromium),None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',Workers Compensation,Emily Brown,QQ8215410000,None
39263,bda05438-1e65-456a-b61c-dd6d5b409a59,157.45.159.153,QuotationPage,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=Michael%20White&quotationNumber=QQ8036910000,Marchel,6/30/2024, 13:21:2:237000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",PageView,PageLoad,None,None,0,Chrome,TRUE,Chrome,None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',LOB not selected,Michael White,QQ8036910000,None
39218,c23afe30-9d75-4665-b2da-08cac226256b,157.45.159.153,QuotationPage,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=Liam%20Anderson&quotationNumber=QQ1243510000,Ethan,6/30/2024, 13:6:16:30000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",PageView,PageLoad,None,None,0,Chrome,TRUE,Chrome,None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',LOB not selected,Liam Anderson,QQ1243510000,None
39222,c23afe30-9d75-4665-b2da-08cac226256b,157.45.159.153,CA Policy Details,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=Liam%20Anderson&quotationNumber=QQ1243510000&lob=Commercial%20Auto,Ethan,6/30/2024, 13:6:38:300000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",PageView,PageLoad,None,None,0,Chrome,TRUE,Chrome,None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',Commercial Auto,Liam Anderson,QQ1243510000,None
39223,c23afe30-9d75-4665-b2da-08cac226256b,157.45.159.153,CA Commercial Auto,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=Liam%20Anderson&quotationNumber=QQ1243510000&lob=Commercial%20Auto,Ethan,6/30/2024, 13:6:40:907000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",TabClick,PageLoad,None,None,0,Chrome,TRUE,Chrome,None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',Commercial Auto,Liam Anderson,QQ1243510000,None
39226,c23afe30-9d75-4665-b2da-08cac226256b,157.45.159.153,CA Location Details,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=Liam%20Anderson&quotationNumber=QQ1243510000&lob=Commercial%20Auto,Ethan,6/30/2024, 13:6:43:940000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",TabClick,PageLoad,None,None,0,Chrome,TRUE,Chrome,None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',Commercial Auto,Liam Anderson,QQ1243510000,None
37993,c2a5aa37-ae06-4b36-ac0b-0bc005e94552,106.216.235.170,QuotationPage,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=Jane%20Smith&quotationNumber=QQ4098110000,Quel,6/30/2024, 10:47:23:530000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",PageView,PageLoad,None,None,0,Chrome,TRUE,Chrome,None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',LOB not selected,Jane Smith,QQ4098110000,None
37997,c2a5aa37-ae06-4b36-ac0b-0bc005e94552,106.216.235.170,Policy Details,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=Jane%20Smith&quotationNumber=QQ4098110000&lob=Businessowners,Quel,6/30/2024, 10:47:42:310000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",PageView,PageLoad,None,None,0,Chrome,TRUE,Chrome,None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',Businessowners,Jane Smith,QQ4098110000,None
38004,c2a5aa37-ae06-4b36-ac0b-0bc005e94552,106.216.235.170,BusinessOwners,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=Jane%20Smith&quotationNumber=QQ4098110000&lob=Businessowners,Quel,6/30/2024, 10:48:51:563000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",TabClick,PageLoad,None,None,0,Chrome,TRUE,Chrome,None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',Businessowners,Jane Smith,QQ4098110000,None
38008,c2a5aa37-ae06-4b36-ac0b-0bc005e94552,106.216.235.170,Locations,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=Jane%20Smith&quotationNumber=QQ4098110000&lob=Businessowners,Quel,6/30/2024, 10:49:0:557000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",TabClick,PageLoad,None,None,0,Chrome,TRUE,Chrome,None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',Businessowners,Jane Smith,QQ4098110000,None
